"Artikel","Fabrikantscode","Merk","Omschrijving","Prijs","Prijs_incl_heffingen","Voorraad","produktindeling","UNSPSC_code","EAN_code","status","Verwijderingsbijdrage","Thuiskopie","Stibat"
"HPI-U85CJE","U85CJE","HP Printing & Computing","HP 4y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 8xx 1y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 4 Yea","268.32","268.32","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85CKE","U85CKE","HP Printing & Computing","HP 5y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 8xx 1y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 5 Yea","336.03","336.03","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85CTE","U85CTE","HP Printing & Computing","eSP: HP 4y Premium Onsite DMR TRV NB HPEliteBook 8xx 1y Warranty G11+ 4y Trvl NBD Onsite w/DMR for NB and TB PC Only Svc Std TAT Std Bus Days/Hrs excl HP holid","173.03","173.03","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85CXE","U85CXE","HP Printing & Computing","HP 3y Onsite Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-Next business dayonsite /PC SOLUTION Std bus days excluding HP holidays. 3 years","172.20","172.20","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85CYE","U85CYE","HP Printing & Computing","HP 4y Onsite Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-Next business dayonsite /PC SOLUTION Std bus days excluding HP holidays. 4 years","229.86","229.86","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85CZE","U85CZE","HP Printing & Computing","HP 5y Onsite Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-Next business dayonsite /PC /SOLUTION Std bus days excluding HP holidays.5 years","287.54","287.54","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85D3E","U85D3E","HP Printing & Computing","HP 3y Onsite DMR Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 3 Year","181.38","181.38","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85D4E","U85D4E","HP Printing & Computing","HP 4y Onsite DMR Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 4 Year","242.41","242.41","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85D5E","U85D5E","HP Printing & Computing","HP 5y Onsite DMR Periph NB Supp-HP EliteBook 8xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 5 Year","302.59","302.59","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85DSE","U85DSE","HP Printing & Computing","HP 3y Premium Onsite NB-HP EliteBook 8xx 3y Warranty G11+-3yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","76.91","76.91","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85DTE","U85DTE","HP Printing & Computing","HP 4y Premium Onsite NB-HP EliteBook 8xx 3y Warranty G11+-4yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","115.35","115.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85DVE","U85DVE","HP Printing & Computing","HP 5y Premium Onsite NB-HP EliteBook 8xx 3y Warranty G11+-5yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","152.97","152.97","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85DZE","U85DZE","HP Printing & Computing","HP 3y Premium Onsite DMR NB-HP EliteBook 8xx 3y Warranty G11+-Hardware Support during standard business hrs w/ Next Business Day onsite response with Defective","86.09","86.09","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85E0E","U85E0E","HP Printing & Computing","HP 4y Premium Onsite DMR NB-HP EliteBook 8xx 3y Warranty G11+-Hardware Support during standard business hrs w/ Next Business Day onsite response with Defective","127.05","127.05","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85E5E","U85E5E","HP Printing & Computing","HP 3y Premium Onsite TRV NB-HP EliteBook 8xx 3y Warranty G11+-3y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-St","81.08","81.08","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85FFE","U85FFE","HP Printing & Computing","HP 3y Essential Offsite DMR NB-HP EliteBook 8xx 3y Warranty G11+-3 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","60.18","60.18","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85FGE","U85FGE","HP Printing & Computing","HP 4y Essential Offsite DMR NB-HP EliteBook 8xx 3y Warranty G11+-5 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","88.61","88.61","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GBE","U85GBE","HP Printing & Computing","HP 3y Essential Offsite NB-HP EliteBook6xx 1y Warranty G11+-3 yr Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days excl HP","79.41","79.41","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GJE","U85GJE","HP Printing & Computing","HP 3y Premium Onsite NB-HP EliteBook 6xx 1y Warranty G11+-3yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","106.16","106.16","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GKE","U85GKE","HP Printing & Computing","HP 4y Premium Onsite NB-HP EliteBook 6xx 1y Warranty G11+-4yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","141.27","141.27","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GLE","U85GLE","HP Printing & Computing","HP 5y Premium Onsite NB-HP EliteBook 6xx 1y Warranty G11+-5yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","176.37","176.37","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GRE","U85GRE","HP Printing & Computing","HP 3y Premium Onsite DMR NB-HP EliteBook 6xx 1y Warranty G11+-Hardware Support during standard business hrs w/ Next Business Day onsite response with Defective","115.35","115.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GYE","U85GYE","HP Printing & Computing","HP 3y Premium Onsite TRV NB-HP EliteBook 6xx 1y Warranty G11+-3y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-St","110.34","110.34","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85GZE","U85GZE","HP Printing & Computing","HP 4y Premium Onsite TRV NB-HP EliteBook 6xx 1y Warranty G11+-4y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-St","148.79","148.79","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HBE","U85HBE","HP Printing & Computing","HP 3y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 1y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 3 Yea","187.23","187.23","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HCE","U85HCE","HP Printing & Computing","HP 4y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 1y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 4 Yea","249.93","249.93","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HDE","U85HDE","HP Printing & Computing","HP 5y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 1y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 5 Yea","310.95","310.95","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HJE","U85HJE","HP Printing & Computing","HP 3y Essential Offsite DMR NB-HP EliteBook 6xx 1y Warranty G11+-3 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","71.05","71.05","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HKE","U85HKE","HP Printing & Computing","HP 4y Essential Offsite DMR NB-HP EliteBook 6xx 1y Warranty G11+-5 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","94.46","94.46","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HLE","U85HLE","HP Printing & Computing","eSP: HP 3y Premium Onsite DMR TRV NB HPEliteBook 6xx 1y Warranty G11+ 3y Trvl NBD Onsite w/DMR for NB and TB PC Only Svc Std TAT Std Bus Days/Hrs excl HP holid","120.37","120.37","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HME","U85HME","HP Printing & Computing","eSP: HP 4y Premium Onsite DMR TRV NB HPEliteBook 6xx 1y Warranty G11+ 4y Trvl NBD Onsite w/DMR for NB and TB PC Only Svc Std TAT Std Bus Days/Hrs excl HP holid","160.49","160.49","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HRE","U85HRE","HP Printing & Computing","HP 3y Onsite Periph NB Supp-HP EliteBook 6xx 1y Warranty G11+-Next business dayonsite /PC SOLUTION Std bus days excluding HP holidays. 3 years","158.82","158.82","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HTE","U85HTE","HP Printing & Computing","HP 5y Onsite Periph NB Supp-HP EliteBook 6xx 1y Warranty G11+-Next business dayonsite /PC /SOLUTION Std bus days excluding HP holidays.5 years","264.14","264.14","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HYE","U85HYE","HP Printing & Computing","HP 3y Onsite DMR Periph NB Supp-HP EliteBook 6xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 3 Year","168.02","168.02","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85HZE","U85HZE","HP Printing & Computing","HP 4y Onsite DMR Periph NB Supp-HP EliteBook 6xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 4 Year","224.01","224.01","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85J0E","U85J0E","HP Printing & Computing","HP 5y Onsite DMR Periph NB Supp-HP EliteBook 6xx 1y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 5 Year","280.02","280.02","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85JLE","U85JLE","HP Printing & Computing","HP 3y Premium Onsite NB-HP EliteBook 6xx 3y Warranty G11+-3yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","70.21","70.21","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85JME","U85JME","HP Printing & Computing","HP 4y Premium Onsite NB-HP EliteBook 6xx 3y Warranty G11+-4yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","106.16","106.16","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85JNE","U85JNE","HP Printing & Computing","HP 5y Premium Onsite NB-HP EliteBook 6xx 3y Warranty G11+-5yr NBD day onsite response. 8am-5pm- Std bus days excluding HP holidays. Commercial Products Only","141.27","141.27","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KDE","U85KDE","HP Printing & Computing","HP 3y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 3y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 3 Yea","132.07","132.07","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KFE","U85KFE","HP Printing & Computing","HP 4y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 3y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 4 Yea","194.76","194.76","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KGE","U85KGE","HP Printing & Computing","HP 5y Premium+ Onsite DMR TRV Sol NB-HPEliteBook 6xx 3y Warranty G11+-HW Onsite w/DMR/PC Solution Break Fix Support Active Care Enabled Proactive Support 5 Yea","257.46","257.46","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KLE","U85KLE","HP Printing & Computing","HP 3y Essential Offsite DMR NB-HP EliteBook 6xx 3y Warranty G11+-3 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","49.31","49.31","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KME","U85KME","HP Printing & Computing","HP 4y Essential Offsite DMR NB-HP EliteBook 6xx 3y Warranty G11+-5 yr DMR/Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days","73.56","73.56","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KNE","U85KNE","HP Printing & Computing","eSP: HP 3y Premium Onsite DMR TRV NB HPEliteBook 6xx 3y Warranty G11+ 3y Trvl NBD Onsite w/DMR for NB and TB PC Only Svc Std TAT Std Bus Days/Hrs excl HP holid","83.59","83.59","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KQE","U85KQE","HP Printing & Computing","eSP: HP 4y Premium Onsite DMR TRV NB HPEliteBook 6xx 3y Warranty G11+ 4y Trvl NBD Onsite w/DMR for NB and TB PC Only Svc Std TAT Std Bus Days/Hrs excl HP holid","122.87","122.87","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85KVE","U85KVE","HP Printing & Computing","HP 4y Onsite Periph NB Supp-HP EliteBook 6xx 3y Warranty G11+-Next business dayonsite /PC SOLUTION Std bus days excluding HP holidays. 4 years","158.82","158.82","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85L0E","U85L0E","HP Printing & Computing","HP 3y Onsite DMR Periph NB Supp-HP EliteBook 6xx 3y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 3 Year","115.35","115.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85L2E","U85L2E","HP Printing & Computing","HP 5y Onsite DMR Periph NB Supp-HP EliteBook 6xx 3y Warranty G11+-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HPholidays. 5 Year","226.53","226.53","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85M0E","U85M0E","HP Printing & Computing","HP 3y Essential Offsite DMR NB-HP ProBook 4xx 1y Warranty G11+-3 yr DMR/OffsitePer Country Support Model Pick up Return or Return to Depot 5pm- Std bus days ex","61.86","61.86","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85M1E","U85M1E","HP Printing & Computing","HP 4y Essential Offsite DMR NB-HP ProBook 4xx 1y Warranty G11+-5 yr DMR/OffsitePer Country Support Model Pick up Return or Return to Depot 5pm- Std bus days ex","82.76","82.76","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85MZE","U85MZE","HP Printing & Computing","HP 3y Premium Onsite NB-HP ProBook 4xx 3y Warranty G11+-3yr NBD day onsite response. 8am-5pm- Std bus days excluding HPholidays. Commercial Products Only","40.13","40.13","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85NZE","U85NZE","HP Printing & Computing","HP 3y Essential Offsite DMR NB-HP ProBook 4xx 3y Warranty G11+-3 yr DMR/OffsitePer Country Support Model Pick up Return or Return to Depot 5pm- Std bus days ex","45.14","45.14","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85P0E","U85P0E","HP Printing & Computing","HP 4y Essential Offsite DMR NB-HP ProBook 4xx 3y Warranty G11+-5 yr DMR/OffsitePer Country Support Model Pick up Return or Return to Depot 5pm- Std bus days ex","66.03","66.03","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85P1E","U85P1E","HP Printing & Computing","eSP: HP 3y Premium Onsite DMR TRV NB HPProBook 4xx 3y Warranty G11+ 3y Trvl NBD Onsite w/DMR for NB and TB PC Only SvcStd TAT Std Bus Days/Hrs excl HP holiday","50.99","50.99","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85P2E","U85P2E","HP Printing & Computing","eSP: HP 4y Premium Onsite DMR TRV NB HPProBook 4xx 3y Warranty G11+ 4y Trvl NBD Onsite w/DMR for NB and TB PC Only SvcStd TAT Std Bus Days/Hrs excl HP holiday","75.23","75.23","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85PCE","U85PCE","HP Printing & Computing","HP 3y Onsite Periph NB Supp-HP ProBook 4xx 3y Warranty G11+-Next business day onsite /PC SOLUTION Std bus days excluding HP holidays. 3 years","60.18","60.18","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85PFE","U85PFE","HP Printing & Computing","HP 5y Onsite Periph NB Supp-HP ProBook 4xx 3y Warranty G11+-Next business day onsite /PC /SOLUTION Std bus days excluding HP holidays.5 years","119.54","119.54","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85Q9PE","U85Q9PE","HP Printing & Computing","HP 1y PW Premium Onsite NB-EliteBook 6xx G11+-1yr Post Warranty Next Bus Day HWSupport Excl ext monitor- Std bus days/hrs- excl HP hol","52.66","52.66","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QBPE","U85QBPE","HP Printing & Computing","HP 1y PW Premium Onsite NB-ProBook 4xx G11+-1yr Post Warranty Next Bus Day HW Support Excl ext monitor- Std bus days/hrs- excl HP hol","30.09","30.09","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QCPE","U85QCPE","HP Printing & Computing","HP 1y PW Onsite MWS Supp-Zbook MWS G11+-1yr Post Warranty Next Bus DayHW Support Excl ext monitor-Std bus days/hrs- excl HP hol","76.06","76.06","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QDE","U85QDE","HP Printing & Computing","HP 3y Essential Offsite MWS-ZBook MWS 1y G11+-3 yr Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days excl HP hol. 3day TAT","113.68","113.68","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QLE","U85QLE","HP Printing & Computing","eSP: 4y Essential Offsite DMR MWS ZBookMWS 1y G11+ 5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm Std bus days excl HP hol. 3","147.95","147.95","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QRE","U85QRE","HP Printing & Computing","eSP: 5y Essential Offsite DMR MWS ZBookMWS 1y G11+ 5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm Std bus days excl HP hol. 3","184.73","184.73","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QTE","U85QTE","HP Printing & Computing","HP 3y Premium Onsite MWS-ZBook MWS 1y G11+-3yr NBD day onsite response.8am-5pm-Std bus days excluding HP holidays. Commercial Products Only","152.13","152.13","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QWE","U85QWE","HP Printing & Computing","HP 3y Premium Onsite DMR MWS-ZBook MWS 1y G11+-Hardware Support during standardbusiness hrs w/ Next Business Day onsite response with Defective Media Retention","161.32","161.32","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85QXE","U85QXE","HP Printing & Computing","HP 3y Premium Onsite TRV MWS-ZBook MWS 1y G11+-4y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-StdBus days excl","159.65","159.65","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85R2E","U85R2E","HP Printing & Computing","HP 4y Premium Onsite MWS-ZBook MWS 1y G11+-4 year of hardware support- CPU Only- Next business day onsite response. 8am-5pm- Std bus days excluding HP holidays","202.28","202.28","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85R5E","U85R5E","HP Printing & Computing","HP 4y Premium Onsite TRV MWS-ZBook MWS 1y G11+-3y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-StdBus days excl","213.15","213.15","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RBE","U85RBE","HP Printing & Computing","HP 5y Premium Onsite MWS-ZBook MWS 1y G11+-5 year of hardware support- CPU Only- Next business day onsite response. 8am-5pm- Std bus days excluding HP holidays","253.27","253.27","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RFE","U85RFE","HP Printing & Computing","HP 5y Premium Onsite TRV MWS-ZBook MWS 1y G11+-5y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected countries WW.8am-5pm-StdBus days excl","264.97","264.97","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RME","U85RME","HP Printing & Computing","eSP: 3y Essential Offsite DMR MWS ZBookMWS 3y G11+ 4 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm Std bus days excl HP hol. 3","76.91","76.91","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RQE","U85RQE","HP Printing & Computing","HP 4y Essential Offsite MWS-ZBook MWS 3y G11+-4 yr Offsite Per Country Support Model Pick up Return or Return to Depot 5pm- Std bus days excl HP hol. 3day TAT","113.68","113.68","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RSE","U85RSE","HP Printing & Computing","eSP: 4y Essential Offsite DMR MWS ZBookMWS 3y G11+ 5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm Std bus days excl HP hol. 3","113.68","113.68","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RXE","U85RXE","HP Printing & Computing","eSP: 5y Essential Offsite DMR MWS ZBookMWS 3y G11+ 5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm Std bus days excl HP hol. 3","150.46","150.46","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85RZE","U85RZE","HP Printing & Computing","HP 3y Premium Onsite MWS-ZBook MWS 3y G11+-3yr NBD day onsite response.8am-5pm-Std bus days excluding HP holidays. Commercial Products Only","101.14","101.14","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85S1E","U85S1E","HP Printing & Computing","HP 3y Onsite DMR NB Supp-ZBook MWS 3y G11+-3yr Next Business Day Onsite Notebook only HW Support w/ DMR Std bus days/hrs- excl HP holidays","110.34","110.34","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85S5E","U85S5E","HP Printing & Computing","HP 3y Onsite DMR TRV NB Supp-ZBook MWS 3y G11+-3y Travel Next Business Day Onsite HW Support w/DMR for Notebook and Tablet PC Only Svc-Std TAT- Std Bus Days/Hrs","115.35","115.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85S9E","U85S9E","HP Printing & Computing","HP 4y Onsite DMR NB Supp-ZBook MWS 3y G11+-4yr Next Business Day Onsite Notebook only HW Support w/ DMR Std bus days/hrs- excl HP holidays","163.83","163.83","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-U85SBE","U85SBE","HP Printing & Computing","HP 4y Onsite TRV NB Supp-ZBook MWS 3y G11+-4y Travel HW supp-CPU only- NextBusDay onsite resp where avail in selected coun tries WW.8am-5pm-StdBus days excl Hph","159.65","159.65","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
